,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
10,0.817,0.975,0.001,0.262,0.999,0.945,0.717,0.354,0.322,0.939,1.0,0.008,0.0,0.479,0.669,0.901,0.998,0.022,0.227,0.125,0.123,0.036,0.736,0.344,0.89,0.499,0.711,0.041,0.004,0.604,0.0,0.603,0.995,0.265,0.146,0.984,0.907,0.092,0.0,0.028,0.112,0.0,0.0,0.966,0.975,0.991,0.171,0.016,0.015,0.009
11,0.121,0.023,0.986,0.037,0.015,0.033,0.137,0.02,0.511,0.001,0.008,1.0,0.706,0.01,0.0,0.0,0.006,0.322,0.06,0.77,0.101,0.241,0.0,0.508,0.088,0.369,0.169,0.29,0.449,0.0,0.906,0.266,0.013,0.589,0.725,0.001,0.064,0.873,0.693,0.298,0.152,0.801,0.936,0.001,0.02,0.004,0.074,0.368,0.979,0.999
12,0.002,0.0,0.826,0.384,0.0,0.0,0.004,0.253,0.12,0.009,0.0,0.706,1.0,0.17,0.086,0.013,0.0,0.845,0.44,0.283,0.554,0.744,0.044,0.106,0.0,0.049,0.002,0.774,0.92,0.11,0.944,0.023,0.0,0.147,0.226,0.0,0.0,0.396,1.0,0.811,0.598,0.99,0.882,0.004,0.0,0.0,0.46,0.873,0.575,0.647
13,0.12,0.305,0.027,0.924,0.437,0.266,0.087,0.984,0.003,0.701,0.479,0.01,0.17,1.0,0.957,0.739,0.492,0.49,0.918,0.0,0.835,0.629,0.909,0.012,0.204,0.037,0.065,0.591,0.351,0.988,0.059,0.033,0.367,0.002,0.0,0.566,0.226,0.0,0.204,0.546,0.789,0.128,0.039,0.601,0.343,0.514,0.878,0.484,0.001,0.006
14,0.257,0.474,0.005,0.77,0.617,0.446,0.224,0.886,0.023,0.875,0.669,0.0,0.086,0.957,1.0,0.904,0.67,0.3,0.721,0.002,0.622,0.432,0.995,0.034,0.359,0.074,0.161,0.398,0.187,0.992,0.015,0.113,0.597,0.013,0.002,0.763,0.379,0.0,0.106,0.361,0.582,0.058,0.008,0.801,0.517,0.761,0.709,0.294,0.0,0.0
15,0.53,0.754,0.0,0.512,0.88,0.761,0.44,0.635,0.126,0.995,0.901,0.0,0.013,0.739,0.904,1.0,0.932,0.119,0.462,0.041,0.346,0.208,0.959,0.142,0.631,0.215,0.453,0.147,0.075,0.866,0.0,0.33,0.844,0.082,0.036,0.969,0.668,0.007,0.017,0.122,0.312,0.003,0.0,0.976,0.837,0.957,0.433,0.08,0.003,0.0
16,0.78,0.954,0.001,0.282,0.995,0.932,0.7,0.402,0.275,0.954,0.998,0.006,0.0,0.492,0.67,0.932,1.0,0.035,0.256,0.114,0.152,0.059,0.78,0.316,0.849,0.471,0.67,0.05,0.015,0.609,0.0,0.532,0.982,0.224,0.131,0.993,0.884,0.068,0.001,0.039,0.134,0.0,0.0,0.983,0.971,0.997,0.223,0.023,0.024,0.005
17,0.0,0.005,0.466,0.725,0.019,0.001,0.0,0.615,0.012,0.09,0.022,0.322,0.845,0.49,0.3,0.119,0.035,1.0,0.767,0.068,0.87,0.984,0.226,0.008,0.001,0.0,0.0,0.989,0.98,0.379,0.636,0.0,0.014,0.014,0.046,0.064,0.002,0.107,0.866,0.999,0.895,0.785,0.535,0.072,0.012,0.043,0.828,1.0,0.252,0.304
18,0.022,0.124,0.11,0.995,0.194,0.101,0.023,0.963,0.0,0.387,0.227,0.06,0.44,0.918,0.721,0.462,0.256,0.767,1.0,0.0,0.983,0.872,0.656,0.0,0.047,0.0,0.01,0.872,0.663,0.811,0.221,0.004,0.149,0.0,0.001,0.333,0.06,0.008,0.471,0.827,0.962,0.348,0.161,0.34,0.127,0.292,0.997,0.731,0.029,0.057
19,0.448,0.227,0.666,0.0,0.161,0.28,0.512,0.0,0.928,0.043,0.125,0.77,0.283,0.0,0.002,0.041,0.114,0.068,0.0,1.0,0.004,0.03,0.005,0.913,0.436,0.789,0.606,0.038,0.102,0.0,0.515,0.677,0.2,0.958,0.997,0.066,0.347,0.988,0.231,0.051,0.006,0.318,0.584,0.058,0.228,0.099,0.001,0.071,0.892,0.813
20,0.016,0.072,0.184,0.977,0.104,0.038,0.003,0.909,0.0,0.321,0.123,0.101,0.554,0.835,0.622,0.346,0.152,0.87,0.983,0.004,1.0,0.957,0.541,0.0,0.023,0.0,0.002,0.934,0.799,0.707,0.28,0.0,0.074,0.0,0.004,0.194,0.027,0.018,0.584,0.895,0.998,0.465,0.257,0.237,0.071,0.184,0.985,0.844,0.074,0.095
21,0.001,0.019,0.34,0.856,0.035,0.012,0.0,0.742,0.001,0.164,0.036,0.241,0.744,0.629,0.432,0.208,0.059,0.984,0.872,0.03,0.957,1.0,0.333,0.003,0.002,0.0,0.0,0.999,0.937,0.489,0.513,0.0,0.035,0.004,0.027,0.102,0.004,0.074,0.768,0.994,0.966,0.672,0.406,0.103,0.034,0.076,0.892,0.967,0.145,0.237
22,0.348,0.581,0.0,0.708,0.7,0.527,0.291,0.802,0.036,0.924,0.736,0.0,0.044,0.909,0.995,0.959,0.78,0.226,0.656,0.005,0.541,0.333,1.0,0.048,0.444,0.105,0.233,0.308,0.18,0.971,0.008,0.166,0.692,0.026,0.007,0.854,0.445,0.0,0.087,0.282,0.509,0.026,0.006,0.885,0.615,0.817,0.621,0.215,0.0,0.0
23,0.735,0.499,0.363,0.0,0.355,0.535,0.798,0.0,1.0,0.165,0.344,0.508,0.106,0.012,0.034,0.142,0.316,0.008,0.0,0.913,0.0,0.003,0.048,1.0,0.67,0.971,0.857,0.003,0.02,0.015,0.236,0.932,0.421,0.989,0.936,0.241,0.615,0.831,0.067,0.009,0.0,0.131,0.294,0.196,0.474,0.28,0.0,0.01,0.583,0.507
24,0.994,0.966,0.047,0.077,0.903,0.984,0.971,0.115,0.638,0.688,0.89,0.088,0.0,0.204,0.359,0.631,0.849,0.001,0.047,0.436,0.023,0.002,0.444,0.67,1.0,0.807,0.949,0.0,0.0,0.286,0.014,0.878,0.933,0.588,0.438,0.784,1.0,0.276,0.0,0.001,0.015,0.001,0.031,0.732,0.957,0.812,0.036,0.0,0.132,0.086
25,0.887,0.66,0.288,0.003,0.55,0.691,0.944,0.012,0.947,0.265,0.499,0.369,0.049,0.037,0.074,0.215,0.471,0.0,0.0,0.789,0.0,0.0,0.105,0.971,0.807,1.0,0.946,0.0,0.004,0.049,0.119,0.994,0.567,0.942,0.813,0.389,0.807,0.67,0.031,0.0,0.0,0.071,0.175,0.342,0.644,0.434,0.0,0.0,0.45,0.394
26,0.994,0.861,0.127,0.022,0.732,0.861,0.999,0.049,0.813,0.466,0.711,0.169,0.002,0.065,0.161,0.453,0.67,0.0,0.01,0.606,0.002,0.0,0.233,0.857,0.949,0.946,1.0,0.0,0.0,0.134,0.045,0.981,0.79,0.795,0.61,0.585,0.927,0.469,0.007,0.0,0.001,0.009,0.082,0.552,0.831,0.602,0.012,0.0,0.277,0.227
27,0.001,0.015,0.397,0.826,0.025,0.005,0.0,0.713,0.002,0.141,0.041,0.29,0.774,0.591,0.398,0.147,0.05,0.989,0.872,0.038,0.934,0.999,0.308,0.003,0.0,0.0,0.0,1.0,0.956,0.468,0.546,0.0,0.021,0.003,0.025,0.064,0.003,0.079,0.826,0.999,0.948,0.695,0.461,0.091,0.016,0.06,0.873,0.984,0.163,0.272
28,0.0,0.002,0.596,0.621,0.004,0.0,0.0,0.499,0.032,0.047,0.004,0.449,0.92,0.351,0.187,0.075,0.015,0.98,0.663,0.102,0.799,0.937,0.18,0.02,0.0,0.004,0.0,0.956,1.0,0.286,0.766,0.003,0.004,0.048,0.077,0.012,0.0,0.21,0.959,0.969,0.822,0.873,0.662,0.031,0.0,0.019,0.694,0.992,0.314,0.445
29,0.201,0.435,0.006,0.836,0.565,0.399,0.154,0.918,0.014,0.818,0.604,0.0,0.11,0.988,0.992,0.866,0.609,0.379,0.811,0.0,0.707,0.489,0.971,0.015,0.286,0.049,0.134,0.468,0.286,1.0,0.032,0.085,0.523,0.014,0.001,0.711,0.304,0.0,0.125,0.402,0.668,0.074,0.017,0.746,0.462,0.671,0.778,0.353,0.0,0.001
30,0.022,0.001,0.976,0.173,0.0,0.004,0.043,0.115,0.283,0.001,0.0,0.906,0.944,0.059,0.015,0.0,0.0,0.636,0.221,0.515,0.28,0.513,0.008,0.236,0.014,0.119,0.045,0.546,0.766,0.032,1.0,0.091,0.0,0.31,0.46,0.0,0.008,0.619,0.906,0.58,0.324,0.965,0.986,0.0,0.0,0.0,0.215,0.652,0.813,0.881
31,0.93,0.761,0.183,0.008,0.606,0.771,0.963,0.024,0.919,0.348,0.603,0.266,0.023,0.033,0.113,0.33,0.532,0.0,0.004,0.677,0.0,0.0,0.166,0.932,0.878,0.994,0.981,0.0,0.003,0.085,0.091,1.0,0.669,0.87,0.737,0.454,0.831,0.594,0.014,0.0,0.001,0.039,0.136,0.429,0.697,0.502,0.003,0.002,0.377,0.323
32,0.856,0.99,0.001,0.177,0.998,0.978,0.823,0.272,0.367,0.871,0.995,0.013,0.0,0.367,0.597,0.844,0.982,0.014,0.149,0.2,0.074,0.035,0.692,0.421,0.933,0.567,0.79,0.021,0.004,0.523,0.0,0.669,1.0,0.369,0.221,0.936,0.953,0.119,0.0,0.011,0.091,0.0,0.003,0.918,1.0,0.962,0.132,0.01,0.031,0.022
33,0.646,0.444,0.46,0.0,0.313,0.452,0.749,0.0,0.996,0.107,0.265,0.589,0.147,0.002,0.013,0.082,0.224,0.014,0.0,0.958,0.0,0.004,0.026,0.989,0.588,0.942,0.795,0.003,0.048,0.014,0.31,0.87,0.369,1.0,0.969,0.191,0.53,0.861,0.105,0.014,0.001,0.196,0.393,0.145,0.379,0.205,0.0,0.022,0.711,0.63
34,0.516,0.268,0.618,0.0,0.188,0.307,0.557,0.0,0.95,0.054,0.146,0.725,0.226,0.0,0.002,0.036,0.131,0.046,0.001,0.997,0.004,0.027,0.007,0.936,0.438,0.813,0.61,0.025,0.077,0.001,0.46,0.737,0.221,0.969,1.0,0.095,0.363,0.974,0.22,0.041,0.002,0.313,0.524,0.084,0.258,0.119,0.0,0.063,0.858,0.768
35,0.706,0.903,0.0,0.348,0.97,0.889,0.645,0.442,0.243,0.98,0.984,0.001,0.0,0.566,0.763,0.969,0.993,0.064,0.333,0.066,0.194,0.102,0.854,0.241,0.784,0.389,0.585,0.064,0.012,0.711,0.0,0.454,0.936,0.191,0.095,1.0,0.818,0.047,0.005,0.062,0.171,0.0,0.0,0.998,0.932,0.998,0.271,0.042,0.005,0.003
36,0.983,0.985,0.022,0.07,0.927,0.991,0.945,0.13,0.578,0.712,0.907,0.064,0.0,0.226,0.379,0.668,0.884,0.002,0.06,0.347,0.027,0.004,0.445,0.615,1.0,0.807,0.927,0.003,0.0,0.304,0.008,0.831,0.953,0.53,0.363,0.818,1.0,0.251,0.0,0.001,0.016,0.002,0.014,0.779,0.969,0.821,0.048,0.0,0.116,0.076
37,0.324,0.158,0.788,0.004,0.106,0.171,0.432,0.001,0.826,0.021,0.092,0.873,0.396,0.0,0.0,0.007,0.068,0.107,0.008,0.988,0.018,0.074,0.0,0.831,0.276,0.67,0.469,0.079,0.21,0.0,0.619,0.594,0.119,0.861,0.974,0.047,0.251,1.0,0.338,0.086,0.023,0.47,0.69,0.034,0.123,0.048,0.005,0.139,0.953,0.906
38,0.0,0.0,0.779,0.396,0.0,0.0,0.006,0.334,0.085,0.011,0.0,0.693,1.0,0.204,0.106,0.017,0.001,0.866,0.471,0.231,0.584,0.768,0.087,0.067,0.0,0.031,0.007,0.826,0.959,0.125,0.906,0.014,0.0,0.105,0.22,0.005,0.0,0.338,1.0,0.839,0.634,0.987,0.871,0.003,0.0,0.002,0.497,0.908,0.55,0.61
39,0.0,0.004,0.396,0.784,0.02,0.005,0.0,0.651,0.004,0.119,0.028,0.298,0.811,0.546,0.361,0.122,0.039,0.999,0.827,0.051,0.895,0.994,0.282,0.009,0.001,0.0,0.0,0.999,0.969,0.402,0.58,0.0,0.011,0.014,0.041,0.062,0.001,0.086,0.839,1.0,0.931,0.753,0.483,0.076,0.01,0.046,0.841,0.992,0.198,0.272
40,0.008,0.05,0.219,0.945,0.099,0.04,0.002,0.868,0.0,0.299,0.112,0.152,0.598,0.789,0.582,0.312,0.134,0.895,0.962,0.006,0.998,0.966,0.509,0.0,0.015,0.0,0.001,0.948,0.822,0.668,0.324,0.001,0.091,0.001,0.002,0.171,0.016,0.023,0.634,0.931,1.0,0.487,0.287,0.19,0.055,0.142,0.982,0.892,0.087,0.117
41,0.006,0.0,0.876,0.315,0.0,0.0,0.015,0.198,0.151,0.001,0.0,0.801,0.99,0.128,0.058,0.003,0.0,0.785,0.348,0.318,0.465,0.672,0.026,0.131,0.001,0.071,0.009,0.695,0.873,0.074,0.965,0.039,0.0,0.196,0.313,0.0,0.002,0.47,0.987,0.753,0.487,1.0,0.93,0.002,0.0,0.0,0.372,0.806,0.684,0.728
42,0.044,0.005,0.993,0.134,0.001,0.008,0.065,0.066,0.367,0.0,0.0,0.936,0.882,0.039,0.008,0.0,0.0,0.535,0.161,0.584,0.257,0.406,0.006,0.294,0.031,0.175,0.082,0.461,0.662,0.017,0.986,0.136,0.003,0.393,0.524,0.0,0.014,0.69,0.871,0.483,0.287,0.93,1.0,0.0,0.001,0.0,0.182,0.575,0.879,0.93
43,0.645,0.882,0.0,0.389,0.938,0.847,0.552,0.516,0.183,0.992,0.966,0.001,0.004,0.601,0.801,0.976,0.983,0.072,0.34,0.058,0.237,0.103,0.885,0.196,0.732,0.342,0.552,0.091,0.031,0.746,0.0,0.429,0.918,0.145,0.084,0.998,0.779,0.034,0.003,0.076,0.19,0.002,0.0,1.0,0.906,0.989,0.336,0.059,0.008,0.0
44,0.898,0.999,0.008,0.184,0.993,0.989,0.861,0.228,0.413,0.834,0.975,0.02,0.0,0.343,0.517,0.837,0.971,0.012,0.127,0.228,0.071,0.034,0.615,0.474,0.957,0.644,0.831,0.016,0.0,0.462,0.0,0.697,1.0,0.379,0.258,0.932,0.969,0.123,0.0,0.01,0.055,0.0,0.001,0.906,1.0,0.948,0.087,0.005,0.044,0.032
45,0.765,0.909,0.0,0.307,0.978,0.9,0.649,0.416,0.25,0.967,0.991,0.004,0.0,0.514,0.761,0.957,0.997,0.043,0.292,0.099,0.184,0.076,0.817,0.28,0.812,0.434,0.602,0.06,0.019,0.671,0.0,0.502,0.962,0.205,0.119,0.998,0.821,0.048,0.002,0.046,0.142,0.0,0.0,0.989,0.948,1.0,0.253,0.031,0.015,0.01
46,0.021,0.091,0.145,0.992,0.145,0.08,0.01,0.955,0.0,0.382,0.171,0.074,0.46,0.878,0.709,0.433,0.223,0.828,0.997,0.001,0.985,0.892,0.621,0.0,0.036,0.0,0.012,0.873,0.694,0.778,0.215,0.003,0.132,0.0,0.0,0.271,0.048,0.005,0.497,0.841,0.982,0.372,0.182,0.336,0.087,0.253,1.0,0.774,0.04,0.07
47,0.0,0.004,0.523,0.689,0.008,0.001,0.0,0.592,0.012,0.075,0.016,0.368,0.873,0.484,0.294,0.08,0.023,1.0,0.731,0.071,0.844,0.967,0.215,0.01,0.0,0.0,0.0,0.984,0.992,0.353,0.652,0.002,0.01,0.022,0.063,0.042,0.0,0.139,0.908,0.992,0.892,0.806,0.575,0.059,0.005,0.031,0.774,1.0,0.287,0.356
48,0.164,0.054,0.924,0.023,0.034,0.087,0.25,0.002,0.656,0.001,0.015,0.979,0.575,0.001,0.0,0.003,0.024,0.252,0.029,0.892,0.074,0.145,0.0,0.583,0.132,0.45,0.277,0.163,0.314,0.0,0.813,0.377,0.031,0.711,0.858,0.005,0.116,0.953,0.55,0.198,0.087,0.684,0.879,0.008,0.044,0.015,0.04,0.287,1.0,0.994
49,0.129,0.045,0.962,0.033,0.018,0.044,0.184,0.022,0.586,0.0,0.009,0.999,0.647,0.006,0.0,0.0,0.005,0.304,0.057,0.813,0.095,0.237,0.0,0.507,0.086,0.394,0.227,0.272,0.445,0.001,0.881,0.323,0.022,0.63,0.768,0.003,0.076,0.906,0.61,0.272,0.117,0.728,0.93,0.0,0.032,0.01,0.07,0.356,0.994,1.0
